25000
ID NAME TEAM SCORE COMPETITIONS POTATOE
670 dOE Alpha 9.7 78 true
671 RJonA Delta 6.4 177 true
672 oowQ Gamma 0.7 193 false
673 BVEknPXOKp Gamma 8.0 134 false
674 CjtuUYzO Beta 3.6 237 false
675 ASfmOYKMld Tau 7.9 218 true
676 bzdcKXf Pi 8.3 57 true
677 Lbuym Alpha 7.9 112 false
678 FZvaHqPR Theta 7.0 199 true
679 RbZmxhxZ Delta 10.0 225 true
680 hxYHu Delta 7.7 110 false
681 JwViWeaq Alpha 6.3 159 false
682 FRytITJeJ Lambda 9.9 116 true
683 ZFxnxXAsG Delta 6.6 137 false
684 FTfuXhL Gamma 8.4 236 false
685 wmj Alpha 7.1 228 false
686 BknSuVua Gamma 5.0 180 true
687 EIrCUcLD Beta 7.5 130 true
688 aPqyeE Delta 9.9 91 false
689 axsBOKC Lambda 6.3 58 true
690 ZWJLvVmqu Lambda 9.7 212 true
691 Cva Theta 9.3 217 false
692 laZIqxNE Delta 5.6 128 true
693 PPnQEfPs Pi 5.2 2 false
694 KfGlcSZ Pi 6.8 104 false
695 QWhVFHL Pi 4.1 139 false
696 syGVZD Pi 0.8 122 true
697 uLuVb Lambda 9.8 199 true
698 KvwBNAoa Gamma 9.5 124 true
699 lUUgEVM Delta 2.1 97 true
700 wxA Beta 3.3 62 true
701 iylJdi Delta 3.5 200 true
702 CtjMplnsiV Pi 2.8 175 false
703 GUFwoz Alpha 2.7 91 true
704 DhpsvZYjvr Alpha 4.4 64 true
705 kUF Tau 3.5 51 false
706 SOZs Alpha 4.4 192 true
707 DiHWvWHPH Lambda 5.9 208 true
708 yGn Tau 8.4 248 false
709 HND Lambda 8.6 103 false
710 Bol Epsilon 7.6 80 false
711 KctX Delta 7.9 181 true
712 mIqswOcM Pi 8.0 170 true
713 uGmCD Pi 2.5 87 false
714 ksYSfKIyv Tau 0.4 98 false
715 Xirj Gamma 9.0 56 true
716 TdYdQuo Gamma 6.7 239 false
717 fARnLLR Theta 0.8 81 true
718 LWnxDUAT Pi 2.0 173 false
719 MDY Beta 1.8 224 true
720 bXyJrwj Lambda 6.0 203 false
721 liXLKH Gamma 8.0 32 true
722 VvXejpet Beta 2.6 20 true
723 kLjOleF Tau 9.3 112 true
724 vSg Delta 9.0 100 false
725 UCYNXXf Gamma 4.2 234 false
726 QXTxaJobM Beta 5.0 9 false
727 reFMBwy Alpha 5.4 94 false
728 zSusi Theta 6.9 106 false
729 RAVJQVah Delta 9.1 155 false
730 dIIvxDM Theta 2.9 228 true
731 BlJ Theta 0.1 248 true
732 dpztkJLW Epsilon 0.5 148 true
733 WWi Lambda 9.2 43 false
734 zcY Delta 9.3 84 false
735 BUvsaj Tau 0.6 247 false
736 SvV Delta 5.8 228 true
737 Lchr Beta 0.6 109 true
738 kYPKIF Beta 9.5 2 true
739 hXbiIgCs Theta 7.3 29 true
740 PpKyv Lambda 6.6 134 false
741 xDFpuyk Pi 6.9 10 false
742 peCKHEcW Lambda 4.4 203 false
743 kko Lambda 3.8 110 true
744 hPDlCghPOt Pi 5.9 134 false
745 OIMoYYk Theta 4.8 13 true
746 xSnHWqCA Pi 1.4 51 false
747 yGUMOmQcGA Pi 9.9 113 false
748 eIscYw Beta 3.6 165 true
749 LYtI Alpha 8.1 104 true
750 oSh Pi 4.8 78 true
751 LcWYqWfGC Tau 4.6 114 false
752 lszrRe Lambda 6.8 201 false
753 mIaYNS Tau 3.4 135 true
754 SwDD Pi 0.7 29 true
755 lIfjn Lambda 9.8 236 false
756 sWzxkNUpOS Tau 8.5 64 false
757 UxupdRB Theta 8.8 39 true
758 lJXK Tau 8.1 241 true
759 RZbdsEPYU Tau 8.5 202 true
760 JtDmEhKXpv Alpha 5.7 51 true
761 HXFy Beta 2.5 68 true
762 OHt Beta 8.8 97 true
763 IwDdDzQklv Tau 4.1 55 true
764 RliKU Gamma 0.9 120 false
765 PPSfwu Alpha 3.6 26 true
766 hlatfYWjwi Pi 0.7 180 false
767 CaQyu Beta 6.1 37 true
768 NtzA Epsilon 8.1 74 false
769 VhWOsJ Pi 2.1 198 false
770 LmLKjyDe Beta 3.7 112 false
771 nFZFxWo Alpha 6.1 125 false
772 wVVZ Beta 5.3 69 false
773 CMQm Gamma 2.7 106 false
774 zCDxyaW Pi 9.0 71 true
775 oXXTufFL Alpha 6.3 44 false
776 zMiMg Lambda 2.5 53 true
777 qcKXeyUd Theta 6.8 172 true
778 JFXbWxPM Delta 5.8 29 false
779 iJV Lambda 7.7 191 false
780 HTwnjUyaND Tau 6.2 204 false
781 TGztfIn Pi 9.1 177 false
782 gIVPFNn Alpha 7.9 214 false
783 RTAFJFLTVy Pi 6.6 222 true
784 CHhduJm Gamma 2.6 51 true
785 fobIhdiV Alpha 9.4 37 false
786 FUyk Pi 8.4 99 false
787 OrVcpwehRh Epsilon 2.9 215 false
788 SclUzk Alpha 1.5 142 true
789 DLoMSAL Tau 9.4 12 true
790 XXW Delta 9.2 14 true
791 cMhRBDq Gamma 4.1 228 false
792 UZCbqv Delta 0.6 117 true
793 ewQjsY Alpha 7.7 83 true
794 tusO Pi 4.6 221 true
795 HfT Lambda 7.4 182 true
796 ElgZKvfV Gamma 2.3 118 true
797 aPDY Beta 1.8 238 true
798 plPLe Lambda 7.4 7 false
799 OnkHdw Gamma 1.0 20 false
800 ZSIcVMDlE Beta 8.8 87 false
801 owqaHntaO Theta 0.2 175 true
802 nZFLyug Delta 2.9 121 true
803 kemohYlE Theta 1.8 166 false
804 sjYz Lambda 1.7 154 true
805 IkYvy Pi 0.9 31 true
806 EfKxaUiUZ Delta 9.6 169 true
807 BBmkeNk Beta 8.3 130 false
808 cflDEgMzbS Beta 0.1 166 true
809 Fzp Pi 6.9 101 false
810 cmzEgT Gamma 6.1 40 false
811 sNv Theta 9.6 15 false
812 BADlfPAxzA Theta 2.9 111 true
813 KpySE Gamma 5.2 69 false
814 DOSNFBWf Lambda 0.7 136 false
815 rLUPtKE Lambda 3.3 128 true
816 rTpN Delta 2.5 11 true
817 crsDYmcu Theta 7.1 145 true
818 nNMfSW Lambda 7.6 181 false
819 mOe Alpha 3.2 194 false
820 ZkLR Alpha 4.4 232 true
821 oYr Theta 1.6 185 true
822 kRTggkr Lambda 5.7 98 true
823 FBoH Lambda 5.6 147 false
824 TjZIkB Delta 4.8 89 true
825 uPL Beta 7.7 35 true
826 DfoKhXnXzN Alpha 2.0 232 false
827 fzDpokyNZI Lambda 4.2 93 false
828 MCMwi Alpha 7.6 124 true
829 MjNf Delta 6.2 194 false
830 tTKwGY Pi 10.0 67 true
831 QNAApXsAd Beta 3.6 217 true
832 ZACgbt Gamma 0.5 139 true
833 jtkvcpzkZ Alpha 9.9 114 false
834 TPwv Tau 7.6 161 false
835 ZYFmn Pi 7.5 168 false
836 ilT Gamma 9.4 64 false
837 zHwoKjdUNV Pi 0.4 90 true
838 CYfZhRZz Alpha 5.4 63 true
839 lWzwHg Gamma 3.9 83 false
840 ZPcgLZGwNT Theta 3.9 154 true
841 JITpfLQEQ Pi 5.4 54 true
842 XANLxaSbUl Lambda 9.1 198 true
843 OyCDYK Lambda 2.7 103 false
844 xth Lambda 2.1 177 false
845 AmwWkwFTlJ Gamma 5.9 143 true
846 YrdHARubRb Theta 5.1 7 false
847 CbplUi Alpha 7.6 173 false
848 yRoKmNb Beta 4.3 40 true
849 aiodtMoIuZ Tau 9.4 26 true
850 xLuzw Alpha 5.9 51 true
851 NZOqCwkMvq Tau 4.1 243 true
852 QTKe Pi 6.6 79 true
853 Usyr Alpha 7.7 4 true
854 tdNp Tau 7.1 126 false
855 PIy Beta 5.9 6 false
856 oeJnl Alpha 0.7 10 true
857 XStOnG Gamma 9.8 227 true
858 EZIrFURs Gamma 8.1 125 false
859 JLEyQLt Beta 3.5 0 false
860 riWzLASuzk Gamma 2.5 237 false
861 rJadHq Beta 3.9 16 true
862 eFCnN Delta 8.3 140 true
863 tJfs Theta 1.9 185 false
864 TFFY Delta 3.2 14 true
865 QwiUNF Theta 5.0 61 true
866 lsefHS Pi 2.6 135 true
867 kpTG Alpha 3.2 229 false
868 PLKH Gamma 2.2 178 false
869 XQmthLRIE Pi 8.8 124 false
870 QxaANlebvt Tau 1.5 101 true
871 GUJ Gamma 7.8 121 false
872 sqcoqQ Delta 9.8 34 true
873 nEqEby Alpha 8.9 77 false
874 eQo Delta 6.7 165 true
875 sxBDbw Beta 9.4 60 false
876 jFnK Beta 9.6 16 false
877 brebnUj Delta 4.6 108 true
878 SUdLEpw Alpha 1.8 21 true
879 edmkhsRic Tau 7.2 78 false
880 TvYcubQH Epsilon 6.2 13 true
881 Czhvr Delta 2.7 54 true
882 NSqfjruvy Beta 8.5 197 false
883 ACr Theta 5.8 40 false
884 wXQs Lambda 6.9 151 true
885 HEfNheQJf Tau 6.8 160 false
886 vtqZJhMk Epsilon 7.9 169 false
887 Nxt Pi 6.8 113 true
888 lPqEX Epsilon 5.7 37 false
889 cgcFOdK Delta 8.8 229 true
890 ewdYilFYb Pi 2.7 175 false
891 lvNRBq Gamma 7.1 142 false
892 mMl Theta 3.6 196 false
893 sZyntFCH Delta 8.6 5 true
894 VXeW Pi 2.2 104 false
895 mMshD Pi 0.7 175 true
896 uIGyzZmlsR Delta 8.0 246 false
897 ooR Lambda 7.0 103 false
898 fvnOCd Lambda 9.7 29 false
899 sxCICx Theta 9.7 173 true
900 pEB Pi 6.6 9 false
901 vXbT Gamma 5.8 41 false
902 ylZ Beta 9.2 202 true
903 hdhroRnXq Tau 5.3 78 false
904 EVqQj Delta 5.0 18 false
905 EJiItD Epsilon 9.6 214 false
906 CBW Delta 4.6 128 false
907 MyAqgSAeZH Epsilon 8.5 43 true
908 DgXcJiN Alpha 9.6 85 false
909 kVmqhDdNvy Delta 6.2 208 false
910 fxe Gamma 6.4 57 false
911 QVhEwGsv Pi 4.7 110 true
912 mKYa Lambda 5.0 98 false
913 zUd Delta 6.2 129 false
914 hPI Lambda 5.7 12 false
915 KpjWIjau Pi 8.7 90 false
916 Wgeahefx Alpha 9.2 245 true
917 HRVJbpELW Delta 3.5 182 false
918 hPhWBcNo Theta 7.9 199 true
919 rKndAf Gamma 6.1 232 false
920 LXohT Gamma 3.6 165 true
921 KWBxa Theta 9.0 97 false
922 UhSGZB Tau 6.0 188 true
923 MpWUpmI Epsilon 9.0 43 false
924 Pja Lambda 2.4 151 true
925 ELHGeua Lambda 6.3 246 false
926 cUeynR Beta 0.2 167 true
927 yyq Alpha 7.7 5 true
928 QjFecYqvB Pi 1.8 109 true
929 OPvgEZFD Alpha 8.8 224 false
930 HjhiUG Delta 6.2 138 true
931 NzmRxy Theta 0.2 208 false
932 KnWaM Beta 8.6 215 true
933 vnaZhqx Lambda 9.3 46 false
934 vEgueybR Theta 7.3 162 false
935 lpYQ Delta 8.8 233 true
936 tKmtsdiK Theta 4.8 205 true
937 QDEugvw Theta 1.9 225 true
938 eoq Epsilon 9.6 192 true
939 BRsKabH Pi 6.5 52 false
940 psiEvK Delta 9.2 34 false
941 bBlzbgA Delta 7.7 110 true
942 kZORe Lambda 4.1 10 false
943 YvbKkp Delta 9.7 217 false
944 LIE Beta 3.1 154 true
945 SsrsmC Delta 4.4 225 false
946 imnVvcBKvE Gamma 3.9 182 true
947 xtS Lambda 4.2 218 false
948 puy Tau 0.7 206 false
949 wrNKSHTU Lambda 5.4 221 true
950 Qsj Tau 5.5 226 true
951 fsojlvq Gamma 7.5 85 false
952 kiGDBe Alpha 2.2 38 true
953 hbtB Lambda 0.2 62 false
954 nNKPsH Tau 6.8 53 true
955 xxiWB Epsilon 9.9 160 true
956 nFkr Delta 7.9 188 true
957 faMePeoM Gamma 7.7 225 false
958 lvTcye Epsilon 7.1 166 true
959 dQqvDW Lambda 5.2 166 false
960 HEstBGIqJ Epsilon 9.8 3 true
961 GlxXxxkcF Gamma 3.1 3 false
962 uILuMt Epsilon 4.0 158 false
963 WpNrynohc Epsilon 2.7 236 false
964 RclYEiZ Pi 4.0 130 true
965 oCMzRSpRF Alpha 7.3 173 false
966 QKfFDsTc Theta 1.8 11 true
967 qRyWDtRtW Beta 4.4 84 true
968 CcRDR Delta 6.0 182 true
969 fsJrPnsOUt Pi 5.3 118 false
970 ZdyJkEb Tau 7.8 42 true
971 OCfBQj Tau 0.7 71 false
972 bMuFcqzPei Theta 10.0 88 false
973 zPzKufdPVU Pi 0.2 57 false
974 iRmCFkYgAz Gamma 8.9 58 true
975 cmUqK Tau 4.1 209 false
976 lSlHvRC Theta 5.3 28 true
977 HUy Lambda 1.4 150 false
978 NPqH Theta 6.2 95 false
979 HVb Pi 7.5 49 false
980 kEleDFX Beta 5.7 156 true
981 cwEsjGmYa Delta 6.5 141 false
982 VvZlrQWka Delta 9.5 111 false
983 uqbIqeZ Alpha 0.4 198 true
984 EcNCZGajja Theta 4.9 212 false
985 TvD Pi 8.9 198 false
986 qFMiu Tau 4.6 72 false
987 UalnerF Beta 7.0 179 false
988 pYevZVpEr Epsilon 6.4 148 true
989 yaFwOs Gamma 6.1 189 false
990 FpHiVBaZ Alpha 5.0 187 false
991 yeaeeTLm Pi 0.5 202 false
992 EKkaEPWtOy Lambda 9.6 166 false
993 BdwIEP Delta 1.0 108 false
994 mgwlcBc Lambda 4.8 15 false
995 quBlTUTV Alpha 5.2 222 false
996 ZSoW Pi 2.1 59 false
997 ASZuc Pi 8.3 23 false
998 aNIe Gamma 7.4 214 false
999 NVQcCONh Delta 8.9 141 false
1000 gVAQRaCpUW Delta 8.6 195 false
1001 KPh Lambda 6.0 249 true
1002 WzKmTGKIkP Beta 3.8 36 false
1003 uyFsm Beta 4.9 55 false
1004 AYusyhPW Theta 9.9 23 false
1005 pDVtgSArAg Epsilon 3.2 249 false
1006 ewUZxa Pi 7.1 225 false
1007 XujoG Alpha 2.8 192 false
1008 gvaH Beta 1.4 79 true
1009 USyikeTzte Gamma 0.4 87 false
1010 ZyGoxEqvU Tau 2.8 233 true
1011 dZRZ Lambda 5.2 242 false
1012 LtvWQDfQ Gamma 5.8 87 true
1013 pREASWL Theta 8.8 238 true
1014 wQGZWD Pi 5.6 137 false
1015 cpXdWVWw Theta 4.8 32 false
1016 ZaKeZWyeV Beta 4.1 79 false
1017 lUlzuoI Beta 7.8 1 false
1018 lSYISx Pi 3.4 38 true
1019 JGj Alpha 9.9 93 false
1020 hszMak Delta 9.8 60 false
1021 FLWuq Theta 5.4 10 true
1022 RtAseWmv Alpha 7.2 43 true
1023 JJCS Delta 2.4 39 false
1024 pYujYE Tau 1.9 139 true
1025 ePZxYp Delta 8.9 44 true
1026 UjZbDEtJ Alpha 6.6 194 false
1027 nzUjkczTK Alpha 1.8 47 true
1028 SYA Lambda 3.7 186 true
1029 IWVlZgwugb Tau 2.7 139 true
1030 fEhwCSd Theta 8.7 46 true
1031 RWBLcmf Tau 9.0 22 true
1032 DIJPdAJn Epsilon 0.2 248 true
1033 VXpuHETQ Alpha 5.0 82 true
1034 eReGBVvGS Tau 6.0 145 false
1035 mHdSyLS Delta 0.9 107 true
1036 dnATmv Beta 5.6 36 false
1037 okJFIvz Epsilon 1.4 162 false
1038 ImLJUHrX Epsilon 8.5 97 false
1039 oWa Epsilon 2.7 161 false
1040 pjsgVbr Delta 9.1 240 true
1041 WNMRrp Delta 2.2 163 false
1042 jiRUMryf Theta 8.1 207 true
1043 zvQSJQtESR Delta 9.6 224 true
1044 Egwoxbwxb Tau 10.0 185 false
1045 GZF Tau 8.8 54 false
1046 asYUEKBqK Tau 2.7 43 false
1047 BlNIbXwju Delta 6.7 108 true
1048 OXifL Tau 2.6 171 false
1049 FnssKi Alpha 5.3 156 true
1050 unmqd Alpha 4.8 228 true
1051 yoSwYWXSg Pi 6.5 157 false
1052 gvTdPsEeZf Delta 3.7 14 true
1053 AHm Lambda 2.3 121 true
1054 ydqwzCOnym Beta 7.2 145 true
1055 PhUVIt Tau 1.2 117 true
1056 JzYsVBUQMK Alpha 10.0 225 true
1057 kvnBl Epsilon 0.1 174 true
1058 jlDvSjUdA Theta 0.3 133 false
1059 IYioefqfD Delta 5.6 186 true
1060 KYDNFzvO Epsilon 1.6 145 false
1061 CDgt Tau 0.9 142 false
1062 fGBGMxS Gamma 3.3 53 false
1063 CAC Lambda 0.2 99 true
1064 lID Pi 2.6 136 true
1065 Nix Theta 3.4 178 false
1066 RfoPaz Pi 2.0 40 true
1067 mhJ Gamma 4.7 24 false
1068 hfdMEKB Alpha 6.2 26 true
1069 joejIik Alpha 8.5 66 true
1070 yxTwyCxLM Tau 7.3 159 false
1071 IpZjRx Delta 8.1 144 true
1072 OwNFvF Gamma 2.1 115 false
1073 DHbMExiVU Epsilon 8.5 194 true
1074 zqFQXavcFV Epsilon 7.1 217 false
1075 tsL Tau 3.9 40 true
1076 DukQ Delta 7.3 5 true
1077 ZPxJe Tau 8.3 24 false
1078 HnI Lambda 3.9 224 false
1079 bFwuZKo Delta 2.0 86 false
1080 UEfSJXbqSc Theta 7.4 10 true
1081 jHLmZoQXj Epsilon 0.8 196 false
1082 xiyflR Gamma 8.1 159 true
1083 MeZ Epsilon 8.3 231 false
1084 NOhJztYN Delta 6.9 160 true
1085 KVYVaBbSxY Theta 1.6 159 false
1086 hddNtZUnq Lambda 0.7 76 true
1087 QusWqyoF Gamma 7.9 169 false
1088 DInzduz Lambda 7.8 36 false
1089 tUUWHQQs Epsilon 5.9 239 true
1090 QBeAkgwEmH Gamma 8.3 199 true
1091 cWH Epsilon 7.6 171 false
1092 BwxUWURMum Alpha 8.6 243 false
1093 OHyJOSRrj Lambda 5.2 245 false
1094 TnwyFk Theta 8.9 27 false
1095 ukBGeAGO Pi 0.3 221 true
1096 gqGsKavAX Tau 7.2 250 false
1097 yffHSnKfpS Theta 5.2 129 true
1098 aXq Epsilon 9.5 4 false
1099 QjxVbb Theta 1.0 205 false
1100 RiLJEKL Epsilon 8.9 24 false
1101 DoHXNI Alpha 2.6 142 false
1102 jSzzcs Tau 9.9 118 true
1103 uIYuoldCV Pi 5.6 107 false
1104 rOKPXjlMUH Delta 5.4 230 true
1105 GGJ Theta 1.6 167 true
1106 bhwTWfkdx Theta 1.3 200 false
1107 CvD Theta 8.6 159 false
1108 aIfbYyg Delta 1.2 117 true
1109 OTzGhRH Epsilon 6.5 169 true
1110 jTUfMsXU Beta 5.7 151 false
1111 YBS Gamma 1.9 101 true
1112 uhlHYY Epsilon 7.5 71 true
1113 YmgfbPhCv Delta 6.1 244 false
1114 yFwkmxS Gamma 10.0 164 true
1115 XWm Alpha 8.0 180 true
1116 qXJL Delta 7.2 38 false
1117 CAdFDCxI Epsilon 5.2 141 false
1118 RvEcZOOsQ Delta 5.6 35 false
1119 UuiGHEYn Tau 4.8 23 false
1120 lRmwUG Beta 3.6 196 false
1121 RPSbzLcm Theta 9.4 162 true
1122 OZNMJo Beta 5.8 169 true
1123 uWpJrQx Tau 2.0 11 true
1124 MVEPW Lambda 8.6 118 true
1125 fKKxWe Lambda 0.6 126 false
1126 MUQcnZPu Delta 8.8 73 false
1127 iIdycJqz Delta 7.0 218 false
1128 ewSmPIHOWd Delta 0.1 48 false
1129 oYMn Lambda 6.7 152 false
1130 AZbIhca Delta 2.2 58 true
1131 ENzbol Pi 4.9 250 true
1132 xxIQaaDDsS Gamma 9.5 215 true
1133 cQZRSm Beta 3.0 107 false
1134 sGFTWBUnJg Pi 3.8 118 true
1135 VWYl Tau 8.8 83 true
1136 SXomAnE Delta 5.8 236 true
1137 gtjSPwFvQ Pi 2.7 69 false
1138 ywvGsqDUOp Lambda 8.8 136 true
1139 zDqSgc Lambda 6.5 27 false
1140 nrl Beta 8.1 196 false
1141 YeBRRAWsHD Tau 6.2 209 false
1142 zKeSmcL Delta 0.4 238 true
1143 Bjql Alpha 6.9 116 true
1144 rZKwlw Lambda 2.3 158 true
1145 omeksYjE Beta 8.4 62 false
1146 YvJIIT Delta 7.8 97 true
1147 byJgVpLuK Beta 2.8 108 false
1148 lrd Beta 3.6 70 false
1149 EplX Gamma 1.5 201 true
1150 ertwSTR Tau 1.4 137 false
1151 UllnUv Tau 8.8 186 true
1152 GrgvtvL Epsilon 6.1 145 false
1153 TSOuevA Beta 0.9 159 true
1154 vWEO Epsilon 0.7 79 true
1155 XJAn Tau 9.2 193 true
1156 EtU Gamma 6.1 108 true
1157 atxuAi Epsilon 3.4 133 true
1158 egj Alpha 10.0 248 true
1159 dVw Epsilon 7.4 99 true
1160 fCOQijh Theta 1.8 143 true
1161 uArIUuU Lambda 2.0 139 true
1162 NoO Delta 3.5 46 true
1163 BcyarXK Epsilon 1.3 109 false
1164 PTJdont Alpha 8.8 187 false
1165 HUHYJRmzo Epsilon 8.9 205 true
1166 cAI Pi 6.1 224 true
1167 mjNIyLOIq Gamma 5.1 149 true
1168 YWHCrXoPs Gamma 5.3 159 false
1169 qkWjx Beta 3.6 14 true
1170 hssYdTmx Tau 0.6 233 false
1171 aqepafAelN Gamma 7.8 114 true
1172 KEAqt Alpha 1.5 149 false
1173 NoQAh Gamma 1.5 137 true
1174 XLFFh Delta 3.5 52 false
1175 AKxmG Alpha 5.4 31 true
1176 fPoGprwuu Delta 5.4 207 true
1177 ZUseLf Tau 2.3 112 false
1178 FWlfstLt Lambda 1.0 11 true
1179 UKPdRLrW Delta 0.5 33 false
1180 WTp Alpha 0.2 199 false
1181 lqcHrg Delta 5.8 31 true
1182 VNgJRQLi Delta 8.9 58 true
1183 xqSliJMroN Delta 7.3 47 true
1184 pFcoq Lambda 1.6 181 true
1185 gmLO Pi 2.9 250 true
1186 sJx Gamma 6.0 78 false
1187 HwSaaUSLpL Gamma 5.0 65 true
1188 CZHalLC Epsilon 0.2 231 false
1189 VyTRjUKH Gamma 2.1 85 true
1190 ioOd Pi 8.5 80 true
1191 FaMETw Lambda 5.0 32 false
1192 hjArVu Delta 4.2 250 false
1193 wzz Gamma 0.3 58 false
1194 wwieFOBtWa Gamma 3.1 222 true
1195 GOBBAhP Pi 1.8 98 false
1196 tMhccpuId Alpha 5.5 224 false
1197 wBPEcT Gamma 7.8 99 true
1198 lepfcvvOho Pi 7.8 53 false
1199 OTyxK Beta 1.2 197 false
1200 TuzNKz Tau 9.7 83 false
1201 RXleZ Alpha 2.9 118 false
1202 ytdJjI Beta 0.7 205 false
1203 eLK Tau 1.7 82 false
1204 CZjbcEu Epsilon 1.0 194 true
1205 GhojeuLb Theta 9.6 205 true
1206 DMzabudO Tau 7.7 104 false
1207 DaJzddMqfX Pi 7.8 117 true
1208 GkXNeCT Epsilon 7.7 119 true
1209 NDrWCgMcv Gamma 0.1 115 true
1210 JxtLvePpl Tau 3.4 59 false
1211 GnBvlRNM Lambda 6.5 233 true
1212 eJbWrsrG Delta 8.3 66 false
1213 FRebdg Theta 4.9 214 false
1214 Wan Tau 3.8 228 false
1215 rnxnwG Lambda 3.3 68 true
1216 WLKjhrU Alpha 7.9 85 true
1217 ijOfGsNhEs Theta 4.3 88 true
1218 kgU Pi 8.1 49 false
1219 mrZnfVRpvT Beta 4.2 86 true
1220 qSKasthj Pi 6.7 120 false
1221 TvoUGnNa Gamma 3.0 92 true
1222 PyLuXecEM Delta 8.3 51 true
1223 SOWSOn Lambda 4.8 201 true
1224 PJTsRsW Tau 3.3 33 true
1225 GhTKseL Theta 1.2 203 true
1226 lXQwrrmT Beta 3.1 29 true
1227 SZz Pi 5.5 48 false
1228 PQazsEFsUb Tau 6.6 126 true
1229 CYLdb Epsilon 7.6 239 true
1230 ETUaE Gamma 2.5 189 false
1231 yiqHoF Epsilon 1.0 94 false
1232 VlW Beta 1.3 43 true
1233 tvmoaxI Epsilon 3.3 22 false
1234 wjQvgeiuy Alpha 8.8 32 false
1235 ShjxEvPKj Tau 8.6 229 true
1236 iBHLyt Epsilon 0.6 129 false
1237 SUeV Delta 8.5 161 true
1238 WaUfUScQw Alpha 5.3 70 true
1239 auJ Alpha 9.2 148 true
1240 POtcyc Delta 4.4 207 false
1241 KhKRuyZBtE Delta 5.1 11 true
1242 UwFXEfyE Pi 0.9 223 true
1243 tsX Gamma 0.2 23 true
1244 UjgVqx Lambda 6.6 25 false
1245 KMxfeZlHK Epsilon 3.9 26 false
1246 Ixr Alpha 0.8 70 true
1247 qFNv Theta 4.6 80 false
1248 XLayV Epsilon 3.5 23 true
1249 Gwnv Lambda 1.2 163 false
1250 cIP Delta 8.4 135 false
1251 VXl Gamma 7.4 162 true
1252 VOZKhLrlqa Beta 2.9 128 true
1253 vYFYFSGu Theta 3.5 29 false
1254 yjASInvn Theta 5.5 32 true
1255 FHQnsewFz Lambda 7.9 75 true
1256 bGbDfJmwE Alpha 1.8 97 true
1257 sMesb Beta 2.8 136 true
1258 PwYkFfylE Pi 6.2 28 false
1259 wAXMEvbp Beta 4.3 33 false
1260 OwwQBRdEJ Beta 1.3 67 false
1261 HMZ Tau 6.2 41 false
1262 cdpVJFuQ Lambda 7.2 49 true
1263 OXwyOihBx Delta 3.3 16 false
1264 IOU Delta 9.7 20 true
1265 pjSt Gamma 7.3 230 false
1266 BlPWapW Epsilon 1.9 150 true
1267 bDTxZPcyfb Lambda 4.0 182 true
1268 VhVLcNFbii Gamma 9.8 23 true
1269 IFAaaHvCN Theta 4.6 60 false
1270 VmMt Lambda 2.1 3 true
1271 ANsA Theta 8.7 241 false
1272 ZoE Lambda 2.3 53 true
1273 OJqUY Delta 6.5 167 false
1274 BWlCML Lambda 9.5 39 true
1275 JMlUpbRx Alpha 6.4 221 true
1276 GUqw Pi 5.8 248 false
1277 fLbSWMFc Delta 6.9 27 false
1278 KgtBs Theta 3.7 142 true
1279 TRK Gamma 3.8 206 true
1280 RwrbqQvXvH Epsilon 3.9 77 false
1281 hIbvKcai Tau 3.2 63 false
1282 VqGldROtS Beta 0.4 8 false
1283 hPPEJH Alpha 5.9 42 false
1284 cHjThUKWeq Tau 0.7 20 true
1285 MEOpcl Theta 9.5 67 false
1286 bXX Tau 9.3 196 true
1287 URCwRSYcr Beta 3.0 235 false
1288 scYts Gamma 1.4 240 true
1289 zqbXQvsN Gamma 9.4 213 true
1290 stzpxHHHzo Pi 8.7 157 false
1291 DyCT Lambda 3.0 236 true
1292 eNcNsxGy Theta 6.1 136 true
1293 yYnZjplkP Tau 4.8 186 false
1294 cckRYp Delta 1.8 96 true
1295 pvVicqSAdL Lambda 5.1 67 true
1296 uVhchz Delta 7.6 179 true
1297 qFpbOh Epsilon 7.7 67 true
1298 zHcDepmp Alpha 0.3 233 false
1299 vpof Epsilon 2.7 231 true
1300 cCD Pi 6.1 69 false
1301 sohmWjfmUx Alpha 10.0 209 true
1302 SZhShEgE Epsilon 8.5 112 true
1303 sqmR Beta 7.5 198 false
1304 POI Alpha 8.7 171 false
1305 HQO Lambda 0.7 196 true
1306 UQg Theta 3.1 182 false
1307 ZbMb Delta 3.7 23 true
1308 IkMrGcV Theta 0.5 13 true
1309 wdJJRCNM Theta 5.2 232 false
1310 fOT Tau 1.1 42 false
1311 Zrcjf Theta 8.7 129 true
1312 RwDCeGGFOe Alpha 5.3 41 true
1313 WDeJ Delta 9.4 62 false
1314 gjyZ Gamma 7.8 43 true
1315 KAc Tau 3.8 107 true
1316 yOfTexWIoq Pi 4.6 60 false
1317 euduwb Lambda 5.1 61 true
1318 zMBx Gamma 5.1 110 false
1319 pCq Tau 7.2 146 true
1320 FMAELI Tau 0.8 206 true
1321 MPun Lambda 8.1 171 false
1322 OdCqGzS Theta 4.4 50 true
1323 YtpFp Beta 8.6 45 false
1324 xWm Beta 7.7 217 true
1325 VkFvdhbrnY Pi 7.9 187 true
1326 iDhyxbwnjK Theta 9.5 73 true
1327 zJzN Epsilon 1.1 25 false
1328 BQxfx Alpha 2.0 228 true
